country	age	sex	life_sat	trust_people	conf_parliament
VEN	48	1	10	2	3
VEN	22	2	10	2	4
VEN	46	1	6	2	4
VEN	37	2	8	2	4
VEN	19	2	6	2	4
VEN	46	2	8	2	3
VEN	31	1	8	1	3
VEN	51	1	8	2	3
VEN	19	1	7	2	1
VEN	46	2	10	2	3
VEN	63	2	8	2	4
VEN	30	2	9	1	2
VEN	19	2	10	2	4
VEN	27	1	8	2	4
VEN	48	1	9	2	3
VEN	49	1	6	2	4
VEN	59	1	9	2	3
VEN	28	2	6	2	3
VEN	40	1	10	2	3
VEN	85	1	10	2	2
VEN	48	2	9	1	3
VEN	48	2	8	2	3
VEN	18	2	10	2	1
VEN	30	1	9	2	3
VEN	18	1	8	2	1
VEN	56	2	9	2	4
VEN	42	1	7	2	4
VEN	34	1	7	2	4
VEN	29	2	10	2	3
VEN	70	2	7	2	3
VEN	22	1	4	2	3
VEN	59	1	7	2	4
VEN	21	2	5	2	4
VEN	62	2	1	2	3
VEN	36	2	7	1	3
VEN	82	1	10	2	2
VEN	66	2	8	2	3
VEN	24	2	3	2	4
VEN	38	1	10	2	4
VEN	49	2	10	2	4
VEN	21	2	7	2	4
VEN	29	1	5	2	4
VEN	28	1	10	2	4
VEN	25	2	10	2	4
VEN	54	1	9	1	4
VEN	38	1	8	2	4
VEN	19	2	5	2	3
VEN	18	1	5	2	4
VEN	34	1	5	2	3
VEN	35	2	3	2	4
VEN	34	1	4	1	4
VEN	50	2	3	2	3
VEN	80	1	5	2	4
VEN	24	2	8	2	3
VEN	38	2	4	2	4
VEN	23	1	5	2	4
VEN	19	1	3	2	4
VEN	32	2	8	2	4
VEN	47	1	7	2	3
VEN	24	1	1	2	4
VEN	33	1	4	2	4
VEN	54	2	5	2	3
VEN	36	2	8	2	4
VEN	34	2	2	2	4
VEN	57	1	8	2	4
VEN	23	2	3	2	3
VEN	56	1	10	2	4
VEN	40	1	4	2	4
VEN	36	2	8	2	4
VEN	18	2	10	1	4
VEN	24	2	10	2	4
VEN	56	2	7	1	3
VEN	38	1	3	2	3
VEN	44	2	9	2	3
VEN	20	1	5	2	3
VEN	29	1	1	1	4
VEN	50	2	8	2	4
VEN	24	2	2	2	4
VEN	34	2	3	1	4
VEN	19	1	1	2	4
VEN	18	2	1	2	4
VEN	25	1	8	2	4
VEN	50	2	7	2	3
VEN	39	1	2	2	4
VEN	42	1	2	2	4
VEN	20	1	4	2	4
VEN	22	1	8	2	4
VEN	28	1	4	2	3
VEN	35	2	10	2	4
VEN	50	2	6	2	3
VEN	26	2	9	2	3
VEN	20	1	6	2	4
VEN	59	1	6	2	4
VEN	43	1	8	2	4
VEN	33	2	4	2	3
VEN	23	2	7	2	4
VEN	21	1	8	2	1
VEN	24	2	5	2	3
VEN	61	1	9	2	2
VEN	35	1	4	2	3
VEN	45	2	9	2	3
VEN	24	2	10	2	3
VEN	30	1	5	2	4
VEN	47	1	9	2	4
VEN	22	1	9	2	4
VEN	52	1	10	2	3
VEN	58	2	7	2	2
VEN	40	1	9	1	3
VEN	21	2	9	2	4
VEN	32	2	4	2	4
VEN	20	1	9	2	4
VEN	55	2	7	2	4
VEN	24	2	5	2	3
VEN	21	1	7	2	4
VEN	47	1	8	2	3
VEN	32	1	8	2	4
VEN	60	1	9	1	3
VEN	35	1	8	2	3
VEN	20	2	3	2	3
VEN	25	2	8	2	2
VEN	42	2	9	2	3
VEN	62	1	4	2	3
VEN	22	2	2	2	3
VEN	23	1	5	2	3
VEN	42	1	3	2	3
VEN	32	1	3	2	4
VEN	69	1	7	1	4
VEN	32	1	6	2	1
VEN	24	2	10	2	4
VEN	39	1	9	2	1
VEN	21	1	8	2	4
VEN	33	2	4	2	1
VEN	24	1	4	2	4
VEN	25	1	3	2	4
VEN	48	2	5	2	4
VEN	65	2	5	2	1
VEN	26	1	8	2	4
VEN	72	1	2	2	4
VEN	46	1	9	2	3
VEN	34	2	9	2	4
VEN	20	2	8	2	4
VEN	58	2	6	2	3
VEN	31	1	6	2	3
VEN	41	1	8	2	4
VEN	32	2	7	2	4
VEN	19	1	6	2	4
VEN	43	1	6	2	4
VEN	27	2	10	2	4
VEN	38	2	10	1	4
VEN	57	1	3	2	4
VEN	26	1	9	2	2
VEN	30	1	10	2	4
VEN	29	1	7	2	4
VEN	68	2	10	2	3
VEN	35	2	5	1	2
VEN	20	2	4	2	4
VEN	66	1	8	2	4
VEN	18	2	6	2	4
VEN	18	1	10	2	4
VEN	59	2	10	2	3
VEN	27	1	7	2	3
VEN	22	2	1	1	4
VEN	33	2	10	2	4
VEN	32	1	8	2	4
VEN	48	2	3	2	4
VEN	44	1	9	2	2
VEN	57	2	10	2	1
VEN	34	1	10	2	3
VEN	43	2	6	2	4
VEN	18	1	10	2	3
VEN	51	1	10	2	4
VEN	52	1	7	2	4
VEN	48	1	10	2	2
VEN	26	2	5	2	4
VEN	41	2	1	2	4
VEN	23	2	8	2	3
VEN	25	2	10	2	4
VEN	20	1	10	2	4
VEN	30	1	10	2	4
VEN	69	1	5	2	4
VEN	27	1	6	2	4
VEN	49	1	10	2	3
VEN	18	2	4	2	4
VEN	21	2	8	2	3
VEN	57	2	1	1	1
VEN	19	2	5	2	4
VEN	66	2	4	2	3
VEN	47	1	6	2	4
VEN	20	2	10	2	4
VEN	20	1	8	2	3
VEN	30	2	10	1	4
VEN	35	2	6	2	3
VEN	46	1	6	2	4
VEN	35	2	10	2	4
VEN	25	1	5	2	4
VEN	20	1	10	2	4
VEN	42	2	3	2	3
VEN	33	1	1	2	1
VEN	51	2	1	2	4
VEN	50	1	10	1	3
VEN	40	1	2	2	4
VEN	22	1	10	2	1
VEN	24	2	10	2	4
VEN	20	1	3	2	4
VEN	23	2	3	1	3
VEN	34	2	10	2	4
VEN	52	2	9	2	4
VEN	26	2	4	2	4
VEN	33	2	7	2	4
VEN	39	2	3	2	4
VEN	24	2	1	2	4
VEN	55	1	8	2	4
VEN	46	1	5	2	4
VEN	33	1	1	2	4
VEN	18	1	10	2	3
VEN	67	2	8	2	4
VEN	21	2	2	1	3
VEN	26	2	10	1	3
VEN	62	1	10	2	4
VEN	42	1	1	2	4
VEN	43	1	10	1	1
VEN	76	1	1	2	4
VEN	25	1	8	2	3
VEN	18	1	7	2	4
VEN	39	2	8	2	4
VEN	18	2	9	1	3
VEN	56	1	7	2	4
VEN	28	1	10	2	4
VEN	20	1	7	2	3
VEN	44	1	10	2	4
VEN	43	2	5	2	4
VEN	47	2	3	2	2
VEN	50	2	1	2	2
VEN	29	2	10	2	4
VEN	18	1	10	2	2
VEN	20	2	1	2	4
VEN	45	1	3	1	4
VEN	69	2	1	2	4
VEN	69	1	1	2	4
VEN	22	1	4	2	4
VEN	33	2	5	2	3
VEN	47	2	10	2	3
VEN	19	2	10	2	4
VEN	23	1	5	2	3
VEN	63	2	10	2	1
VEN	51	1	7	2	4
VEN	20	2	7	2	4
VEN	60	1	7	2	4
VEN	62	2	3	2	4
VEN	26	1	9	2	2
VEN	42	2	7	2	2
VEN	35	1	10	2	4
VEN	19	1	9	1	3
VEN	47	1	10	2	3
VEN	34	2	7	2	4
VEN	46	2	10	2	4
VEN	62	1	10	2	4
VEN	49	1	1	2	2
VEN	53	1	1	2	2
VEN	56	1	10	2	4
VEN	19	2	3	2	3
VEN	19	2	6	2	3
VEN	28	2	8	2	4
VEN	24	2	7	2	4
VEN	32	2	7	2	4
VEN	36	2	10	2	4
VEN	43	1	6	1	3
VEN	48	1	2	2	4
VEN	56	2	1	2	3
VEN	33	2	10	2	4
VEN	38	2	10	1	4
VEN	18	1	2	2	3
VEN	26	2	1	2	4
VEN	21	1	3	2	3
VEN	25	1	10	2	4
VEN	18	1	9	2	3
VEN	46	2	7	2	4
VEN	30	2	6	2	4
VEN	56	1	7	2	4
VEN	33	1	6	2	4
VEN	49	2	10	2	4
VEN	25	2	5	2	4
VEN	36	1	8	2	4
VEN	21	2	9	2	4
VEN	64	1	7	2	4
VEN	19	1	10	2	4
VEN	47	2	10	2	3
VEN	40	1	7	2	4
VEN	21	1	8	2	4
VEN	48	2	8	2	1
VEN	27	2	10	2	3
VEN	74	1	10	1	4
VEN	61	1	10	1	4
VEN	20	2	7	2	4
VEN	32	1	9	2	2
VEN	29	2	7	2	3
VEN	32	1	8	2	4
VEN	28	2	5	2	4
VEN	40	2	8	2	4
VEN	23	1	6	1	2
VEN	30	2	8	1	4
VEN	59	2	1	2	4
VEN	58	1	7	2	4
VEN	37	1	10	2	2
VEN	20	2	5	2	4
VEN	41	1	6	2	4
VNM	37	2	10	1	1
VNM	41	1	10	2	1
VNM	19	1	5	1	1
VNM	29	2	8	2	1
VNM	30	2	10	2	1
VNM	42	1	1	2	1
VNM	61	2	5	2	1
VNM	61	2	6	1	2
VNM	33	1	10	2	2
VNM	32	1	7	2	4
VNM	58	2	7	2	2
VNM	28	1	6	2	2
VNM	54	1	7	2	2
VNM	53	2	8	2	2
VNM	43	1	7	2	2
VNM	28	2	8	2	2
VNM	39	1	7	1	2
VNM	30	2	8	1	3
VNM	21	1	8	1	3
VNM	40	2	8	1	-1
VNM	35	2	8	2	2
VNM	48	2	4	2	1
VNM	37	2	8	1	3
VNM	64	1	5	2	2
VNM	44	2	8	2	2
VNM	18	1	10	2	2
VNM	26	1	8	2	3
VNM	61	1	10	1	1
VNM	26	2	9	2	2
VNM	58	2	10	2	1
VNM	31	1	7	2	2
VNM	35	2	7	2	2
VNM	28	2	7	2	2
VNM	29	1	7	2	2
VNM	47	2	7	2	2
VNM	64	1	4	2	1
VNM	46	2	1	2	2
VNM	26	1	5	2	1
VNM	18	2	7	2	2
VNM	24	1	4	2	1
VNM	42	2	9	2	2
VNM	18	1	7	2	2
VNM	24	2	7	2	2
VNM	24	2	8	1	1
VNM	48	2	10	2	1
VNM	48	2	8	1	1
VNM	29	1	8	1	2
VNM	52	1	6	2	2
VNM	38	1	8	2	2
VNM	27	1	9	2	2
VNM	48	2	6	2	2
VNM	33	2	8	2	2
VNM	38	2	8	2	2
VNM	24	1	8	1	1
VNM	33	1	7	2	1
VNM	51	2	8	2	2
VNM	43	2	8	2	-1
VNM	21	2	9	2	2
VNM	29	1	7	1	2
VNM	32	2	6	2	2
VNM	34	1	8	2	2
VNM	24	2	6	2	3
VNM	27	1	7	2	2
VNM	43	2	6	2	1
VNM	26	2	6	2	1
VNM	20	2	5	2	2
VNM	47	2	7	2	2
VNM	52	1	7	2	1
VNM	19	2	5	2	2
VNM	24	2	8	2	2
VNM	36	1	8	2	1
VNM	23	2	9	2	1
VNM	23	2	9	2	2
VNM	64	2	8	2	2
VNM	53	2	8	2	2
VNM	60	2	5	2	2
VNM	42	1	10	2	2
VNM	57	1	5	2	2
VNM	26	2	9	2	1
VNM	31	2	7	2	1
VNM	19	1	8	2	1
VNM	31	1	8	2	2
VNM	33	2	8	2	2
VNM	34	1	5	2	2
VNM	27	1	7	2	2
VNM	26	1	6	2	2
VNM	24	1	9	2	2
VNM	44	2	7	2	2
VNM	23	2	8	2	2
VNM	38	2	8	2	2
VNM	25	2	10	2	2
VNM	44	2	10	1	2
VNM	52	2	10	2	1
VNM	64	2	10	2	2
VNM	41	2	10	2	2
VNM	49	2	6	2	2
VNM	30	2	7	2	2
VNM	33	1	7	2	4
VNM	37	1	7	2	2
VNM	47	1	8	2	1
VNM	24	1	10	1	-1
VNM	25	1	9	1	2
VNM	30	1	5	1	2
VNM	36	2	10	1	2
VNM	64	1	9	1	2
VNM	30	1	8	2	1
VNM	36	2	8	1	2
VNM	53	2	9	1	2
VNM	47	2	9	2	2
VNM	35	2	8	2	2
VNM	23	1	10	2	2
VNM	22	1	7	2	3
VNM	37	2	8	2	4
VNM	27	2	10	2	-1
VNM	30	2	10	2	3
VNM	25	2	10	2	2
VNM	28	2	10	1	1
VNM	50	2	10	1	1
VNM	19	1	9	1	2
VNM	33	2	9	2	2
VNM	39	1	7	2	2
VNM	44	2	7	2	2
VNM	18	1	6	2	2
VNM	53	1	10	2	1
VNM	62	2	7	2	2
VNM	52	1	6	2	2
VNM	59	1	10	2	3
VNM	46	2	8	2	1
VNM	30	2	4	2	2
VNM	61	2	5	2	4
VNM	71	1	10	2	2
VNM	38	2	10	2	3
VNM	34	1	8	2	2
VNM	20	2	10	2	-1
VNM	24	1	8	2	2
VNM	23	2	8	1	2
VNM	36	1	8	2	1
VNM	35	1	9	1	2
VNM	32	2	10	1	2
VNM	40	2	10	1	2
VNM	32	2	9	1	1
VNM	47	1	9	1	2
VNM	25	2	6	2	2
VNM	38	2	5	2	4
VNM	38	1	10	2	2
VNM	55	1	8	2	2
VNM	59	1	8	2	2
VNM	56	2	8	2	-1
VNM	43	2	10	2	2
VNM	38	2	5	2	3
VNM	55	2	10	2	2
VNM	36	1	9	2	2
VNM	22	2	10	2	1
VNM	40	1	9	2	-1
VNM	53	1	9	2	3
VNM	40	2	10	2	3
VNM	37	2	9	2	3
VNM	26	1	10	2	3
VNM	31	1	9	2	4
VNM	57	1	8	2	2
VNM	45	2	7	2	1
VNM	39	2	7	2	1
VNM	23	2	9	1	1
VNM	33	1	7	2	1
VNM	49	1	8	2	1
VNM	30	1	9	1	1
VNM	47	2	8	2	1
VNM	61	1	8	1	1
VNM	38	2	7	1	1
VNM	35	1	9	1	1
VNM	46	2	6	1	1
VNM	41	2	8	2	3
VNM	50	2	7	2	2
VNM	20	2	9	2	2
VNM	22	2	9	1	3
VNM	28	2	8	2	2
VNM	44	2	8	2	2
VNM	41	1	10	2	1
VNM	21	1	7	2	1
VNM	22	1	6	2	2
VNM	35	2	6	1	1
VNM	45	2	9	1	2
VNM	46	2	10	2	1
VNM	25	2	8	1	2
VNM	37	2	8	1	2
VNM	31	1	5	2	2
VNM	25	1	9	2	2
VNM	32	2	7	1	1
VNM	50	1	4	2	2
VNM	53	1	7	1	2
VNM	35	2	9	2	2
VNM	35	1	10	1	1
VNM	29	2	8	2	2
VNM	31	2	7	2	2
VNM	24	2	8	1	2
VNM	26	2	8	1	1
VNM	28	1	8	1	2
VNM	29	2	8	1	1
VNM	27	2	7	1	1
VNM	20	1	8	2	1
VNM	40	2	9	1	2
VNM	37	1	7	1	2
VNM	36	2	8	2	2
VNM	24	2	9	1	1
VNM	46	1	7	1	2
VNM	25	1	9	2	1
VNM	44	1	8	1	2
VNM	27	1	5	2	2
VNM	53	1	7	2	1
VNM	45	1	7	2	1
VNM	34	1	8	2	1
VNM	29	2	9	2	2
VNM	32	2	8	1	2
VNM	25	2	7	2	2
VNM	25	2	8	2	2
VNM	56	2	8	2	2
VNM	37	2	8	1	2
VNM	21	2	7	2	2
VNM	21	1	8	1	2
VNM	22	1	7	1	2
VNM	33	1	7	2	2
VNM	22	2	8	2	2
VNM	34	1	8	1	2
VNM	30	2	8	2	2
VNM	27	1	8	2	2
VNM	30	2	7	2	2
VNM	36	2	7	2	2
VNM	34	1	8	1	2
VNM	29	2	10	2	1
VNM	29	2	8	1	2
VNM	44	1	7	1	1
VNM	48	2	7	1	1
VNM	29	2	8	1	2
VNM	49	2	7	1	1
VNM	36	2	8	1	1
VNM	29	1	8	1	2
VNM	48	1	8	1	2
VNM	47	2	6	2	2
VNM	27	2	8	1	1
VNM	24	2	8	2	2
VNM	56	1	8	1	1
VNM	49	1	8	1	1
VNM	30	1	7	1	1
VNM	36	2	7	1	2
VNM	38	1	8	1	1
VNM	42	1	7	1	1
VNM	49	2	7	1	1
VNM	29	2	8	1	2
VNM	39	1	8	1	2
VNM	44	2	6	2	2
VNM	43	2	9	1	2
VNM	37	2	8	1	2
VNM	32	2	10	2	2
VNM	18	1	7	1	1
VNM	18	1	10	2	1
VNM	25	2	8	1	1
VNM	46	1	8	2	1
VNM	37	1	7	1	1
VNM	20	1	8	1	1
VNM	22	2	8	1	1
VNM	24	2	7	2	1
VNM	64	2	5	2	1
VNM	53	2	7	2	1
VNM	34	1	10	2	1
VNM	54	1	10	1	1
VNM	29	2	9	2	2
VNM	55	1	8	2	2
VNM	53	1	10	2	2
VNM	25	1	8	2	2
VNM	59	2	8	2	1
VNM	30	2	10	1	1
VNM	25	2	10	2	2
VNM	34	2	9	1	2
VNM	36	2	9	2	2
VNM	28	2	6	2	2
VNM	20	1	8	2	2
VNM	28	2	7	2	2
VNM	27	2	7	2	2
VNM	51	2	9	2	2
VNM	19	2	8	2	2
VNM	28	1	10	2	2
VNM	35	1	10	2	1
VNM	37	2	9	2	1
VNM	51	1	10	2	2
VNM	38	2	3	2	1
VNM	38	1	8	2	2
VNM	23	1	9	1	1
VNM	44	1	7	2	1
VNM	37	2	8	2	1
VNM	41	1	7	2	2
VNM	50	1	9	1	2
VNM	44	1	9	1	1
VNM	45	2	7	1	2
VNM	47	2	10	1	2
VNM	49	1	7	2	2
VNM	21	2	9	1	2
VNM	55	2	10	2	2
VNM	30	2	7	2	1
VNM	57	2	7	2	2
VNM	39	1	5	2	2
VNM	40	2	7	2	1
VNM	31	1	7	2	1
VNM	34	2	10	1	2
VNM	59	1	7	2	2
VNM	55	1	9	1	2
VNM	42	1	10	1	2
VNM	37	2	10	2	2
VNM	21	1	8	2	2
VNM	47	2	8	1	2
VNM	61	2	9	2	-1
VNM	24	1	8	1	1
VNM	53	1	5	1	1
VNM	46	2	10	1	-1
VNM	43	1	6	1	1
VNM	54	2	7	2	2
VNM	18	1	7	1	1
VNM	27	1	8	2	2
VNM	64	2	7	1	2
VNM	40	2	7	1	2
VNM	34	2	4	2	3
VNM	38	2	8	2	2
VNM	22	2	7	2	2
VNM	36	1	8	1	2
VNM	43	1	10	1	2
VNM	28	2	10	1	2
VNM	37	1	6	2	2
VNM	30	1	10	1	2
VNM	59	2	10	1	2
VNM	25	1	10	2	1
VNM	51	2	10	1	1
VNM	64	1	8	1	2
VNM	33	1	10	2	2
VNM	25	2	8	1	2
VNM	35	2	10	2	2
VNM	48	2	10	1	2
VNM	29	2	10	2	2
VNM	26	2	10	2	2
VNM	36	1	10	2	2
VNM	33	2	8	1	2
VNM	36	1	8	1	2
VNM	26	2	8	1	2
VNM	51	1	7	2	3
VNM	29	2	8	2	3
VNM	36	2	6	1	1
VNM	58	2	8	2	2
VNM	31	1	8	2	1
VNM	29	2	10	1	1
VNM	59	1	10	2	2
VNM	30	1	8	2	1
VNM	45	2	7	2	2
VNM	54	1	7	2	1
VNM	37	2	7	1	2
VNM	37	2	9	1	2
VNM	48	2	7	1	2
VNM	33	2	8	2	2
VNM	57	2	7	2	2
VNM	19	2	7	1	2
VNM	55	1	9	1	2
VNM	43	2	6	2	2
VNM	26	1	8	1	2
VNM	27	2	7	1	2
VNM	20	2	6	1	2
VNM	34	2	10	2	1
VNM	29	1	7	2	2
VNM	59	1	7	2	3
VNM	19	1	8	2	2
VNM	19	1	8	1	1
VNM	40	2	7	1	2
VNM	41	2	7	1	-1
VNM	20	2	6	2	3
VNM	33	2	8	2	1
VNM	66	2	7	2	2
VNM	40	2	7	2	2
VNM	35	2	8	2	2
VNM	36	2	7	1	2
VNM	36	2	7	2	2
VNM	50	1	6	1	2
VNM	46	2	10	2	2
VNM	62	2	5	1	1
VNM	50	1	5	1	1
VNM	25	2	10	2	2
VNM	30	1	7	2	-1
VNM	29	1	8	1	1
VNM	45	1	9	1	2
VNM	38	2	6	2	1
VNM	19	1	10	2	2
VNM	62	2	8	2	2
VNM	60	1	8	2	2
VNM	23	1	8	2	2
VNM	24	2	10	2	2
VNM	37	2	6	2	-1
VNM	38	1	10	1	1
VNM	37	1	10	2	2
VNM	70	1	10	2	1
VNM	22	1	10	1	2
VNM	29	2	6	2	2
VNM	20	2	10	2	1
VNM	33	1	10	1	2
VNM	32	2	10	2	1
VNM	44	2	6	2	1
VNM	27	2	10	2	2
VNM	59	1	9	1	2
VNM	35	2	8	1	1
VNM	36	1	9	2	2
VNM	45	2	8	2	2
VNM	20	2	5	2	2
VNM	29	2	8	2	1
VNM	53	1	9	1	1
VNM	53	2	6	2	1
VNM	35	1	9	2	1
VNM	20	1	10	2	1
VNM	42	2	7	1	1
VNM	18	2	8	1	-1
VNM	41	2	7	1	2
VNM	36	1	8	1	2
VNM	19	2	10	2	1
VNM	31	1	5	2	2
VNM	30	1	8	1	2
VNM	55	1	9	1	1
VNM	36	2	8	2	2
VNM	55	2	9	1	2
VNM	62	2	10	2	2
VNM	33	2	10	2	2
VNM	46	2	10	2	2
VNM	24	1	10	2	2
VNM	21	2	8	1	2
VNM	68	2	10	1	2
VNM	47	1	9	1	2
VNM	36	2	10	2	2
VNM	46	1	8	1	1
VNM	36	2	8	2	2
VNM	51	2	9	2	1
VNM	35	1	8	2	2
VNM	44	2	6	2	1
VNM	33	2	10	2	2
VNM	33	1	7	1	2
VNM	49	2	10	2	2
VNM	53	1	10	1	1
VNM	59	2	8	2	3
VNM	31	2	8	2	1
VNM	51	2	9	1	2
VNM	52	2	8	1	2
VNM	49	2	8	2	1
VNM	41	2	8	2	2
VNM	29	2	7	2	2
VNM	20	1	8	2	2
VNM	42	1	6	1	1
VNM	41	2	8	2	-1
VNM	51	2	10	2	2
VNM	43	2	10	2	2
VNM	46	1	7	2	2
VNM	21	2	9	1	3
VNM	58	2	6	1	3
VNM	55	1	5	2	2
VNM	20	2	6	2	1
VNM	34	1	6	1	2
VNM	37	2	5	1	2
VNM	49	2	9	1	1
VNM	40	1	10	2	2
VNM	22	1	8	2	2
VNM	34	2	6	2	2
VNM	46	1	10	1	2
VNM	37	1	9	1	2
VNM	57	1	8	2	2
VNM	33	2	8	2	2
VNM	39	2	7	1	2
VNM	62	2	10	2	-1
VNM	24	2	10	1	1
VNM	19	2	7	2	2
VNM	50	2	10	2	2
VNM	56	1	8	1	2
VNM	23	1	7	1	1
VNM	22	1	7	2	1
VNM	26	1	8	2	1
VNM	43	2	10	2	2
VNM	27	1	7	2	2
VNM	51	1	8	1	1
VNM	48	2	6	1	2
VNM	31	2	10	2	2
VNM	44	1	7	1	2
VNM	28	2	5	1	3
VNM	44	2	10	2	2
VNM	22	1	8	2	2
VNM	53	2	7	1	2
VNM	44	1	8	1	2
VNM	59	2	8	2	2
VNM	35	2	8	2	2
VNM	34	1	8	1	2
VNM	30	2	8	1	3
VNM	30	1	7	1	1
VNM	23	2	10	1	2
VNM	46	2	9	2	2
VNM	61	1	7	1	2
VNM	35	2	10	1	2
VNM	41	2	7	2	1
VNM	63	1	9	1	2
VNM	48	2	10	2	2
VNM	27	1	9	1	1
VNM	66	1	6	2	2
VNM	28	1	7	2	3
VNM	31	1	6	2	3
VNM	39	1	8	2	2
VNM	55	2	7	2	2
VNM	33	2	10	2	2
VNM	39	2	7	2	2
VNM	41	2	9	2	2
VNM	51	2	9	1	1
VNM	19	2	8	2	2
VNM	38	1	7	2	4
VNM	27	1	8	2	3
VNM	30	2	9	1	1
VNM	38	2	8	1	2
VNM	59	1	10	2	2
VNM	38	2	10	1	2
VNM	35	2	8	1	2
VNM	29	1	6	2	2
VNM	42	1	10	2	2
VNM	20	2	8	2	2
VNM	20	2	9	2	2
VNM	20	2	7	1	2
VNM	20	1	7	1	1
VNM	46	1	10	2	2
VNM	46	2	10	2	1
VNM	48	2	7	1	2
VNM	23	2	8	2	1
VNM	44	1	7	1	2
VNM	38	2	10	2	2
VNM	41	2	7	2	1
VNM	37	2	10	2	1
VNM	38	1	8	1	2
VNM	54	2	10	2	1
VNM	34	2	8	2	2
VNM	23	1	5	2	4
VNM	32	1	6	2	2
VNM	27	1	8	2	2
VNM	36	1	8	1	3
VNM	20	1	8	2	3
VNM	36	1	8	2	2
VNM	59	1	8	2	2
VNM	31	1	8	2	2
VNM	36	1	6	2	2
VNM	19	2	9	1	2
VNM	26	1	8	2	2
VNM	31	1	7	2	2
VNM	29	1	8	2	2
VNM	29	1	7	1	1
VNM	29	1	8	2	2
VNM	28	1	8	2	2
VNM	35	1	5	2	2
VNM	24	1	7	2	2
VNM	27	2	8	2	2
VNM	42	2	10	2	2
VNM	65	2	10	2	1
VNM	23	2	10	1	2
VNM	34	2	7	2	1
VNM	27	1	9	2	2
VNM	49	1	6	2	1
VNM	56	2	7	2	2
VNM	37	2	8	1	1
VNM	49	2	8	2	1
VNM	37	1	8	2	2
VNM	51	2	8	2	1
VNM	39	1	9	2	-1
VNM	63	1	7	2	1
VNM	37	2	7	2	1
VNM	40	1	8	2	1
VNM	59	1	10	1	1
VNM	24	2	7	2	2
VNM	45	1	7	2	-1
VNM	65	1	9	2	2
VNM	45	1	6	2	2
VNM	65	2	7	2	1
VNM	22	1	8	2	2
VNM	39	1	9	2	2
VNM	45	2	8	1	2
VNM	45	2	10	1	2
VNM	43	2	7	2	2
VNM	55	2	9	2	2
VNM	40	1	6	2	2
VNM	35	2	8	2	2
VNM	45	2	7	2	2
VNM	35	2	8	2	2
VNM	26	2	8	2	-1
VNM	22	2	7	2	2
VNM	25	1	9	2	2
VNM	63	1	9	2	1
VNM	65	1	10	2	1
VNM	40	2	8	1	2
VNM	27	2	7	2	2
VNM	35	1	6	2	2
VNM	57	2	10	2	1
VNM	46	1	8	2	2
VNM	65	2	6	2	2
VNM	62	1	8	2	2
VNM	34	2	8	2	2
VNM	29	2	8	2	2
VNM	41	1	10	2	1
VNM	30	2	9	1	2
VNM	30	2	10	2	2
VNM	26	1	8	2	2
VNM	28	2	8	2	2
VNM	28	1	8	2	2
VNM	46	1	10	2	2
VNM	44	2	8	2	1
VNM	28	1	9	2	1
VNM	28	1	9	2	1
VNM	32	2	9	2	-1
VNM	34	1	5	2	2
VNM	21	1	8	1	2
VNM	35	2	8	2	2
VNM	24	2	7	2	2
VNM	36	1	8	2	2
VNM	21	2	7	1	2
VNM	24	1	8	2	2
VNM	23	2	8	1	2
VNM	38	1	10	2	2
VNM	61	1	10	2	1
VNM	37	2	10	2	1
VNM	35	2	8	2	2
VNM	32	1	9	2	2
VNM	55	2	8	2	1
VNM	30	1	9	2	2
VNM	54	2	7	2	2
VNM	53	1	8	2	2
VNM	56	2	8	2	2
VNM	49	2	8	2	2
VNM	49	1	10	1	2
VNM	32	2	8	2	2
VNM	38	2	6	2	-1
VNM	19	1	9	2	2
VNM	31	2	7	2	2
VNM	54	2	8	2	2
VNM	57	2	6	2	1
VNM	36	2	8	2	2
VNM	31	2	7	1	1
VNM	29	2	8	2	2
VNM	53	2	7	2	-1
VNM	34	1	7	2	2
VNM	18	1	7	2	2
VNM	40	1	8	1	2
VNM	18	1	8	2	1
VNM	46	2	8	1	2
VNM	53	1	3	2	2
VNM	36	1	7	2	1
VNM	60	2	8	2	2
VNM	66	2	5	1	-1
VNM	34	1	7	2	2
VNM	68	1	7	2	2
VNM	19	2	7	2	2
VNM	37	1	9	2	1
VNM	46	1	7	2	2
VNM	40	1	9	2	1
VNM	69	1	8	2	1
VNM	28	1	9	2	2
VNM	20	1	7	2	-1
VNM	45	1	7	2	2
VNM	47	1	6	2	2
VNM	45	1	7	2	2
VNM	65	2	8	2	2
VNM	65	1	9	2	1
VNM	28	2	9	2	1
VNM	26	2	5	2	-1
VNM	39	2	8	2	2
VNM	29	2	10	2	1
VNM	39	2	10	2	2
VNM	45	2	9	2	1
VNM	21	2	8	2	2
VNM	34	2	5	2	1
VNM	58	1	8	2	1
VNM	65	2	7	2	2
VNM	55	2	8	2	1
VNM	28	1	7	2	2
VNM	38	1	6	2	2
VNM	50	1	6	2	2
VNM	65	1	8	2	2
VNM	24	1	7	2	1
VNM	35	1	7	1	2
VNM	25	1	10	2	1
VNM	33	1	8	1	2
VNM	47	1	8	2	2
VNM	47	2	7	2	2
VNM	20	2	9	2	1
VNM	20	2	8	2	1
VNM	34	2	7	2	2
VNM	27	2	7	2	3
VNM	22	1	8	2	2
VNM	46	2	8	2	2
VNM	38	2	7	1	1
VNM	26	2	7	2	2
VNM	27	1	8	2	2
