ID	Gender	Age	Org_type	Role	info_work	info_org	info_vision	info_change	info_intracomm	info_mgmttrust	info_mgmttocow	info_cowtomgmt	org_openmind	org_intracommtrust	org_participation	org_gossip	org_discuss_mediaimage	org_discuss_news	org_discuss_meetings	org_email	org_discuss_socmedia	org_discuss_consumer	cow_com_dialogue	cow_com_criticism	cow_com_feedback	cow_com_checkinfo	cow_com_speakwell	rarversioncow_com_responsibility	extcomm	femcomm_performance	femcomm_mgmt	femcomm_opportunity	femcomm_support	femcomm_barriers	publicimage_competence	publicImage_responsibility	publicImage_openess	publicImage_efficiency	publicImage_credibility	publicImage_visibility	stakeholderimage_competence	stakeholderimage_responsibility	stakeholmderimage_openess	stakeholderimage_efficiency	stakeholderimage_credibility	stakeholderimage_visibility	mediaimage_correct	mediaimage_fair	mediaimage_nuance	socialmediaimage_correct	socialmediaimage_fair	socialmediaimage_nuance	mediaimage_feeling	mediaimage_workeffect	mediaimage_importance	mediaimage_reactions	mediaimage_fakenews
6114	Female	1972.0	Public	Coworker	4.0	4.0	4.0	4.0	4.0	4.0			4.0	5.0	5.0		5.0	5.0	4.0	4.0	3.0		4.0	5.0	5.0	5.0	2.0		4.0						4.0	4.0	4.0	2.0	2.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	2.0	2.0	2.0	2.0	2.0	4.0	4.0	4.0
6115	Female	1977.0	Public	Coworker	4.0	4.0	3.0	2.0	2.0			3.0	4.0	4.0	2.0	2.0	3.0	4.0		2.0	1.0	1.0	5.0	4.0	4.0	4.0	3.0	2.0							5.0	4.0	2.0	1.0	5.0	3.0	5.0	4.0	2.0	1.0	5.0	3.0	4.0	2.0	2.0	4.0	2.0	4.0	1.0	3.0	5.0	4.0	2.0
6116	Female	1966.0	Public	Coworker	5.0	5.0	5.0	5.0	4.0	4.0			4.0	5.0	5.0		5.0	5.0	5.0	5.0		5.0	5.0		5.0	5.0	5.0	5.0	5.0						5.0	4.0	4.0	4.0	4.0	4.0	5.0	5.0	5.0	5.0	5.0	5.0							3.0	3.0	5.0	5.0	5.0
6117	Female	1989.0	Public	Coworker	4.0	4.0	5.0	4.0	2.0	4.0	2.0	2.0	3.0	4.0	4.0	4.0	4.0	4.0	3.0	3.0	4.0	4.0	4.0	4.0	4.0	5.0	3.0	4.0	5.0						4.0	4.0	2.0	1.0	4.0	4.0	4.0	4.0	1.0	1.0	3.0	3.0	4.0	2.0	2.0	4.0	2.0	2.0	2.0	2.0	5.0	4.0	4.0
6118	Female	1963.0	Public	Coworker	4.0	2.0	2.0	4.0	4.0					5.0	4.0	4.0	1.0	1.0	4.0	5.0	4.0	1.0	5.0	4.0	5.0	5.0	3.0	3.0							2.0	3.0	2.0	2.0	3.0	2.0	2.0	3.0	2.0	2.0	3.0	2.0							3.0	3.0	3.0	2.0	2.0
6119	Female	1965.0	Public	Manager	3.0	3.0	3.0	3.0	3.0	3.0	3.0		3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0							4.0																												
6120	Female	1977.0	Public	Manager	4.0	4.0	4.0	2.0	4.0				4.0	5.0	4.0	4.0	4.0	4.0	5.0	3.0	2.0	4.0							2.0						4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	2.0	2.0				2.0	2.0	4.0	4.0	4.0
6121	Female	1961.0	Public	Coworker	4.0	3.0	4.0	4.0	3.0	3.0	2.0	1.0	4.0	5.0	4.0	2.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	4.0	5.0	3.0						3.0	3.0	3.0	2.0	3.0	3.0	5.0	5.0	4.0	4.0	5.0	5.0	4.0	4.0	4.0	5.0	3.0	3.0	4.0	3.0	3.0	4.0	5.0
6122	Female	1953.0	Public	Coworker	4.0	3.0	3.0	4.0	4.0					4.0	4.0		4.0	4.0	4.0	4.0		4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0						4.0	5.0	4.0	4.0	4.0	5.0	4.0	5.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	3.0	3.0	3.0	4.0	3.0	3.0	4.0	5.0
6123	Male	1961.0	Public	Manager	5.0	5.0	5.0	5.0	4.0	5.0			5.0	5.0	5.0	1.0	4.0	3.0	4.0	5.0	3.0	4.0							4.0						5.0	5.0	4.0	4.0	5.0	4.0	5.0	5.0	5.0	4.0	5.0	4.0	2.0	2.0	2.0				2.0	3.0	4.0	3.0	4.0
6124	Female	1962.0	Public	Coworker	4.0	4.0	4.0	2.0	2.0		3.0	3.0	4.0	4.0	4.0	3.0	3.0	4.0	4.0	5.0	4.0	5.0	4.0	4.0	4.0	4.0	3.0	4.0	5.0						2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0		2.0	2.0	2.0	4.0	4.0	2.0				2.0	1.0	5.0	4.0	2.0
6125	Female	1971.0	Public	Coworker	4.0	4.0	3.0	4.0	4.0	4.0	4.0			4.0	3.0	4.0	3.0	3.0	3.0	4.0	4.0	5.0	5.0	5.0	5.0	5.0		5.0	5.0						4.0	4.0	5.0	4.0	3.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0
6126	Female	1959.0	Public	Coworker	4.0	4.0	2.0	2.0	2.0	3.0	3.0	3.0	1.0	4.0	2.0	3.0	3.0	2.0	2.0	2.0	3.0	3.0	4.0	4.0	4.0	4.0	3.0	2.0	4.0																												
6127	Male	1955.0	Public	Coworker	4.0	2.0	2.0	1.0	1.0	2.0	4.0	4.0	2.0	2.0	3.0	2.0	4.0	4.0	3.0	4.0	1.0	1.0	4.0	5.0	5.0	4.0	3.0	2.0	5.0						3.0	2.0	1.0	2.0	4.0	3.0	3.0	4.0	1.0	2.0	3.0	1.0	2.0	4.0	2.0				2.0	2.0	5.0	4.0	5.0
6128	Male	1969.0	Public	Coworker	4.0	2.0	5.0	2.0	1.0	2.0	5.0	3.0	2.0	4.0	4.0	4.0	4.0	3.0	1.0	4.0	1.0		5.0	4.0	3.0	4.0	2.0	5.0	3.0						5.0	4.0	2.0	1.0	4.0		5.0	4.0	2.0	1.0	2.0	3.0	4.0	4.0	2.0				1.0	3.0	4.0	2.0	2.0
6129	Female	1969.0	Public	Manager	5.0	5.0	4.0	5.0	4.0	5.0	1.0	1.0	5.0	5.0	5.0	2.0	4.0	4.0	5.0	5.0	4.0	5.0							4.0						5.0	5.0	4.0	4.0	4.0	4.0	5.0	5.0	5.0	5.0	5.0	5.0	4.0	4.0	4.0	3.0	3.0	3.0	4.0	4.0	3.0	4.0	4.0
6130	Female	1963.0	Public	Manager	5.0	4.0	5.0	4.0	3.0	1.0	5.0	1.0	1.0	2.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0							5.0						4.0	3.0	3.0	2.0	2.0	3.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	2.0				3.0	3.0	2.0	4.0	3.0
6131	Female	1969.0	Public	Manager	5.0	4.0	4.0	5.0	4.0	4.0	2.0	1.0	5.0	5.0	5.0	3.0	4.0	5.0	3.0	4.0	4.0	5.0							5.0						5.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	2.0	4.0	5.0		3.0	3.0				3.0	2.0	4.0	4.0	5.0
6132	Female	1951.0	Public	Coworker	5.0	4.0	4.0	4.0	4.0	4.0	2.0	2.0	4.0	4.0	4.0	4.0	4.0	3.0	3.0	5.0	3.0	3.0	4.0	5.0	4.0	5.0	4.0	4.0	4.0						4.0	4.0	5.0	4.0	4.0	5.0	4.0	4.0	4.0	4.0	4.0	5.0	4.0	4.0	2.0	4.0	2.0	2.0	4.0	3.0	3.0	4.0	4.0
6133	Male	1952.0	Public	Coworker	3.0	3.0	2.0	4.0	2.0	4.0	3.0	4.0	5.0	5.0	5.0	1.0	4.0	4.0	4.0	5.0	3.0	4.0	5.0	3.0	4.0	5.0	4.0	4.0							4.0	5.0	3.0	2.0	4.0	4.0	4.0	4.0		4.0	4.0	4.0	4.0	4.0	4.0				3.0	2.0	5.0	4.0	5.0
6134	Female	1958.0	Public	Manager	4.0	4.0	5.0	5.0	4.0	4.0		1.0	3.0	5.0	4.0	4.0	5.0	5.0	5.0	4.0	5.0	5.0							1.0						5.0	5.0	2.0	1.0	4.0	4.0	5.0	4.0	2.0	2.0	4.0	5.0	4.0	4.0	2.0				2.0	2.0	5.0	5.0	4.0
6135	Female	1974.0	Public	Coworker	2.0	3.0	3.0	2.0	2.0	3.0	4.0	1.0	3.0	5.0	4.0	4.0	5.0	4.0	4.0	2.0	1.0	4.0	5.0	4.0	4.0	5.0	3.0	4.0	4.0						4.0	5.0	4.0	2.0	4.0	4.0	5.0	5.0	5.0	4.0	5.0	2.0	4.0	2.0	4.0	4.0	4.0	4.0	2.0	2.0	4.0	2.0	
6136	Female	1963.0	Public	Coworker	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0						5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0										4.0	4.0
6137	Female	1953.0	Public	Manager	5.0	4.0	4.0	4.0	4.0			4.0		4.0	5.0	5.0	4.0	4.0	4.0		3.0	4.0							5.0						5.0	5.0	3.0	3.0	5.0	4.0	5.0	5.0	4.0	5.0	5.0	3.0	4.0	4.0	2.0				3.0		3.0	5.0	5.0
6138	Female	1983.0	Public	Coworker	4.0	4.0	3.0	3.0					3.0	5.0	5.0		1.0	1.0	4.0	3.0	1.0	1.0	4.0	3.0	4.0	3.0		5.0	3.0						5.0	5.0		1.0	3.0	5.0	5.0	4.0	2.0	2.0	4.0	4.0		3.0	3.0	2.0	2.0	2.0	3.0		1.0	2.0	3.0
6139	Female	1963.0	Public	Coworker	5.0	4.0	5.0	5.0		5.0			5.0	5.0	5.0	1.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0						5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	4.0	4.0	4.0	4.0	4.0	4.0		2.0	5.0	2.0	5.0
6140	Female	1968.0	Public	Coworker	4.0	4.0	3.0	4.0	3.0	3.0	2.0	2.0	2.0	3.0	4.0	3.0	4.0	4.0	4.0	4.0	4.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	5.0						4.0	4.0	3.0	2.0	2.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0					
6141	Female	1962.0	Public	Coworker	4.0	3.0	2.0	2.0		3.0	3.0	3.0		4.0	3.0	5.0	5.0	4.0	4.0	4.0	2.0	4.0	4.0	4.0	4.0	5.0	3.0	4.0	5.0						2.0	2.0	2.0	3.0	2.0	2.0	4.0	4.0	4.0	3.0	4.0	3.0	3.0	2.0	2.0	3.0	3.0	3.0	2.0	2.0	4.0	3.0	4.0
6142	Female	1985.0	Public	Coworker	1.0	1.0	1.0	1.0	1.0	1.0	5.0	5.0	1.0	1.0	1.0	5.0	2.0	2.0	2.0	3.0	1.0	3.0	4.0	4.0	4.0	4.0	2.0	3.0	4.0						2.0	1.0	2.0	1.0	1.0	2.0	5.0	5.0	3.0	2.0	3.0	3.0	5.0	5.0	4.0	2.0	2.0	3.0	1.0	3.0	1.0	4.0	3.0
6143	Female	1973.0	Public	Manager	2.0	2.0	4.0	2.0	1.0	4.0	2.0	4.0	2.0	4.0	4.0	4.0	5.0	5.0	5.0	2.0	4.0	4.0							5.0						5.0	5.0	4.0	4.0	4.0	5.0	5.0	5.0	1.0	4.0	4.0	2.0	4.0	2.0	1.0				4.0	2.0	4.0	4.0	5.0
6144	Female	1960.0	Public	Coworker	5.0	2.0	2.0	2.0	3.0	3.0	3.0	2.0	2.0	4.0	2.0	5.0	2.0	3.0	3.0	2.0	4.0	5.0	4.0	4.0	4.0	5.0	3.0	4.0	3.0						3.0	4.0	1.0	3.0	3.0	2.0	4.0	4.0	3.0	4.0	4.0	4.0	4.0	4.0	3.0	3.0	3.0	3.0	3.0	2.0	5.0	5.0	4.0
6145	Female	1971.0	Public	Coworker	4.0	4.0	3.0	4.0		4.0			4.0	4.0	4.0		2.0	2.0	3.0		4.0		4.0	4.0	4.0	5.0	3.0		5.0						4.0	5.0	3.0	4.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	4.0	2.0	1.0				2.0	3.0	1.0	2.0	3.0
6146	Female	1955.0	Public	Manager	5.0	3.0	5.0	4.0	4.0	4.0	1.0	1.0	4.0	5.0	5.0		4.0	5.0	5.0	5.0	3.0	5.0							3.0						5.0	5.0	4.0	4.0	5.0	5.0	5.0	5.0	4.0	4.0	5.0	5.0	1.0	1.0	1.0				3.0	3.0	3.0	4.0	5.0
6147	Female	1955.0	Public	Coworker	5.0	3.0	4.0	3.0	4.0				4.0	4.0	4.0	4.0	2.0	2.0	2.0	5.0	5.0	3.0	4.0	4.0	5.0	5.0	2.0	5.0							5.0	5.0	4.0	4.0	4.0	5.0	5.0	5.0	4.0	4.0	4.0	5.0	4.0	4.0	5.0				3.0	3.0	4.0	4.0	3.0
6148	Female	1965.0	Public	Manager	5.0	5.0	5.0	5.0	4.0	5.0	1.0		4.0	5.0	5.0	4.0	4.0	4.0	4.0	4.0	5.0	5.0							5.0						5.0	5.0	4.0	4.0	5.0	5.0	5.0	5.0	4.0	4.0	5.0	5.0	2.0	2.0	4.0	2.0	2.0	1.0	2.0	2.0	5.0	5.0	4.0
6149	Female	1960.0	Public	Coworker																																																					
6150	Female	1954.0	Public	Manager	4.0	5.0	5.0	5.0	3.0	5.0			4.0	5.0	4.0		3.0	3.0	3.0	5.0	1.0	5.0							3.0						4.0	4.0	4.0	5.0		5.0	5.0	5.0	5.0	5.0	5.0	4.0	4.0	4.0	4.0				4.0	3.0	3.0	3.0	4.0
6151	Female	1962.0	Public	Coworker	2.0	4.0	4.0	3.0		3.0	1.0	1.0	3.0	4.0	2.0	1.0	4.0	3.0	2.0	2.0	2.0	4.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0						2.0	2.0		2.0	2.0		2.0	2.0		2.0	3.0	3.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	5.0	4.0	5.0
6152	Female	1957.0	Public	Coworker	5.0	5.0	4.0	4.0	4.0	5.0	3.0	3.0	3.0	5.0	4.0	3.0	3.0	3.0	4.0	3.0	3.0	3.0	4.0	4.0	4.0	5.0	3.0	5.0	4.0						4.0	4.0	3.0	3.0	4.0	3.0		4.0	1.0		3.0		4.0	4.0	4.0				3.0	3.0	4.0		3.0
6153	Female	1963.0	Public	Coworker	5.0	3.0	2.0	4.0	3.0	2.0			2.0	2.0	2.0	4.0	4.0	1.0	2.0	5.0	2.0	4.0	5.0	5.0	5.0	5.0	4.0	5.0	5.0						2.0	2.0	1.0	1.0	1.0	2.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	2.0				2.0	2.0	4.0	4.0	4.0
6154	Female	1950.0	Public	Coworker	5.0	4.0	4.0	4.0		4.0			4.0	5.0	5.0		3.0	3.0	4.0	4.0	3.0	3.0	4.0	5.0	5.0	5.0	3.0	4.0	4.0						4.0	5.0	2.0	2.0	4.0	3.0	4.0	4.0	4.0	4.0	4.0	5.0	5.0	5.0	4.0				3.0	3.0	2.0	4.0	4.0
6155	Female	1953.0	Public	Coworker	5.0	3.0	3.0	4.0	3.0	3.0			4.0	5.0	5.0	3.0	4.0	1.0	4.0	5.0	4.0	3.0	5.0	5.0	5.0	5.0	4.0	5.0	3.0						4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0				4.0	4.0	4.0	2.0	5.0
6156	Male	1953.0	Public	Manager	5.0	5.0	5.0	5.0	4.0	5.0	1.0	2.0	4.0	5.0	5.0	2.0	4.0	4.0	4.0	4.0	4.0	5.0							5.0						5.0	5.0	4.0	3.0	5.0	4.0	5.0	5.0	4.0	3.0	5.0	4.0	4.0	4.0	4.0				3.0	3.0	5.0	5.0	4.0
6157	Female	1953.0	Public	Coworker	4.0	4.0	2.0	2.0	2.0				3.0	4.0	4.0		4.0	4.0	4.0	4.0	3.0	2.0	4.0	4.0	4.0	5.0	2.0	4.0	5.0									2.0	2.0	3.0							4.0	4.0	4.0				3.0	3.0	3.0	2.0	2.0
6158	Female	1975.0	Public	Coworker	4.0	4.0	3.0	4.0					4.0	4.0	4.0	3.0	4.0	4.0	4.0	5.0	4.0	4.0	4.0	4.0	4.0	4.0	3.0	4.0							4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0		4.0	4.0	4.0	4.0	4.0	2.0				3.0	3.0	4.0	3.0	4.0
6159	Female	1975.0	Public	Manager	4.0	4.0	5.0	2.0	4.0	5.0	1.0		4.0	5.0	5.0	4.0	4.0	4.0	4.0	4.0	1.0	4.0							4.0						5.0	5.0	4.0	4.0	5.0	4.0	5.0	5.0	5.0	4.0	5.0	4.0	4.0	4.0	4.0	2.0	2.0	4.0	4.0	2.0	3.0	4.0	4.0
6160	Female	1954.0	Public	Coworker	4.0	4.0	5.0	3.0	2.0			1.0	4.0	4.0	5.0	4.0	2.0	3.0	5.0	5.0		5.0	5.0	5.0	5.0	5.0	3.0	4.0							4.0	4.0	3.0	4.0	5.0	2.0	5.0	5.0	5.0	5.0	5.0	4.0	4.0	4.0	4.0				3.0	3.0	4.0	1.0	5.0
6161	Male	1985.0	Public	Coworker	4.0	3.0	2.0	3.0	2.0	5.0	5.0	5.0	3.0	5.0	4.0	5.0	5.0	5.0	4.0		2.0	5.0	5.0	2.0	2.0	4.0	3.0	5.0							2.0	2.0	1.0	1.0	2.0	4.0	2.0	2.0	1.0	1.0	1.0	3.0	4.0	4.0	2.0	4.0	4.0	2.0	1.0	2.0	5.0	3.0	4.0
6162	Female	1972.0	Public	Coworker	4.0	4.0	3.0	2.0	2.0	4.0	3.0	3.0	4.0	5.0	4.0	1.0	3.0	2.0	4.0	1.0	1.0	4.0		5.0	5.0	4.0	5.0		4.0						2.0	3.0	3.0	2.0	2.0	4.0	4.0	4.0	5.0	4.0	4.0	5.0	3.0	3.0	3.0	4.0	4.0	2.0	2.0	3.0	5.0	2.0	
6163	Female	1964.0	Public	Coworker	5.0		5.0	5.0					3.0	4.0	4.0				3.0	3.0			5.0	4.0	4.0	4.0		4.0							5.0	4.0	4.0	4.0	4.0		5.0	5.0	5.0	5.0	5.0	5.0							3.0	3.0	3.0	3.0	3.0
6164	Female	1972.0	Public	Coworker	4.0	2.0	4.0	4.0	4.0	5.0	1.0	1.0	5.0	5.0	4.0	2.0	2.0	2.0	4.0	3.0	2.0	2.0	4.0	4.0	4.0	4.0	4.0	2.0	4.0						5.0	5.0	5.0	3.0	5.0	5.0		5.0	5.0	4.0		5.0	5.0	5.0	5.0	5.0	5.0		4.0			1.0	
6165	Female	1971.0	Public	Coworker	5.0	3.0	4.0	3.0	2.0				3.0	4.0	4.0		4.0	4.0		4.0	4.0	5.0	5.0	5.0	4.0	4.0	3.0	3.0	4.0						4.0	4.0	2.0	3.0	4.0	4.0	4.0	4.0	4.0	3.0	4.0	4.0	4.0	4.0	4.0	4.0	3.0	2.0	3.0	2.0	4.0	3.0	4.0
6166	Female	1969.0	Public	Coworker	5.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0		4.0	4.0	4.0	4.0	4.0	4.0	5.0	4.0						5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0		5.0	5.0	5.0				4.0				
6167	Male	1981.0	Public	Coworker	4.0	4.0	3.0	4.0	2.0					4.0	3.0	4.0	2.0	2.0	2.0	2.0	2.0	3.0	4.0	2.0	3.0	3.0	3.0		4.0						2.0	2.0	2.0	2.0	2.0	3.0	3.0	4.0	3.0	4.0	4.0	4.0	4.0	3.0	2.0	2.0	2.0	2.0	2.0	2.0	3.0		
6168	Female	1964.0	Public	Coworker	4.0	4.0	3.0	4.0	2.0	3.0	3.0	1.0	2.0	4.0	4.0	3.0	4.0	3.0	4.0	4.0	3.0	5.0	4.0	4.0	3.0	4.0	3.0	2.0	4.0						2.0	3.0	3.0	1.0	2.0	4.0	2.0	2.0	2.0	2.0	2.0	3.0	2.0	3.0	1.0	2.0	2.0	2.0	2.0	1.0	5.0	4.0	
6169	Female	1952.0	Public	Manager	4.0	4.0	5.0	5.0	2.0	3.0		4.0	4.0	5.0	5.0	3.0	5.0	4.0	4.0	5.0	4.0	5.0							5.0						5.0	5.0	2.0	4.0	5.0	4.0	5.0	5.0	4.0	5.0	5.0	4.0	4.0	2.0	2.0				4.0	2.0	4.0	4.0	4.0
6170	Female	1952.0	Public	Coworker	4.0	4.0	5.0	5.0	3.0	4.0		1.0	3.0	5.0	4.0	5.0	4.0	4.0	4.0	5.0	4.0	4.0	5.0	5.0	4.0	5.0	3.0	2.0	5.0						4.0	4.0	3.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	2.0	2.0	2.0				2.0	3.0	3.0	4.0	4.0
6171	Female	1987.0	Public	Coworker	4.0	4.0	4.0	4.0	4.0			2.0	2.0	4.0	4.0	3.0	5.0	4.0	4.0	5.0	5.0	4.0	3.0	3.0	3.0	4.0	3.0	4.0	4.0						2.0	2.0	2.0	1.0	2.0	3.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	1.0	3.0	3.0	3.0	2.0	3.0	5.0	4.0	5.0
6172	Female	1955.0	Public	Coworker	5.0	5.0	4.0	5.0	4.0	4.0			4.0	4.0	5.0	4.0	4.0	4.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	4.0	5.0	5.0						4.0	5.0	2.0	2.0	4.0	5.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0		2.0	2.0	5.0	4.0	5.0
6173	Female	1956.0	Public	Coworker	4.0	1.0	2.0	1.0	3.0	3.0	3.0	3.0	1.0	3.0	1.0	5.0	3.0	4.0	1.0	1.0	1.0	1.0	4.0	5.0	5.0	5.0	2.0	2.0	5.0						4.0	2.0	1.0	2.0	4.0	3.0	4.0	2.0	2.0	2.0	4.0							3.0		3.0		4.0	3.0
6174	Female	1984.0	Public	Coworker	5.0	4.0	3.0	4.0	3.0	3.0			4.0	4.0	4.0	3.0	4.0	4.0	3.0		1.0	1.0	3.0	2.0	4.0	4.0	1.0	2.0	3.0						2.0	2.0	2.0	2.0	2.0	4.0	4.0	4.0	4.0	4.0	4.0		5.0	5.0	5.0	5.0	5.0	5.0	2.0	2.0	4.0	3.0	4.0
6175	Female	1962.0	Public	Manager	4.0	4.0	3.0	4.0	4.0	3.0	3.0	3.0	2.0	3.0	4.0	4.0	3.0	4.0	4.0	4.0	4.0	4.0							4.0						4.0	4.0	2.0	1.0	4.0	4.0	4.0	4.0	2.0	2.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	3.0	4.0	3.0	3.0
6176	Female	1967.0	Public	Coworker	4.0	3.0	2.0	4.0	2.0	3.0	3.0	3.0	1.0	4.0	4.0	1.0	1.0	4.0	4.0	1.0	1.0	2.0	5.0	4.0	5.0	4.0	3.0	5.0	4.0						1.0	1.0	1.0	1.0	1.0	1.0							5.0	5.0	4.0	5.0	5.0	4.0	3.0	3.0	3.0	2.0	
6177	Female	1952.0	Public	Coworker	3.0	4.0	4.0	4.0			3.0	1.0	3.0	3.0	4.0		3.0	3.0	4.0	4.0	4.0	4.0		3.0	3.0	4.0	2.0	3.0	3.0						2.0	3.0	3.0	2.0	2.0	2.0	2.0	3.0	3.0	2.0	2.0	2.0			2.0					2.0	1.0	1.0	
6178	Female	1962.0	Public	Coworker	2.0	1.0	1.0	1.0	1.0	3.0	4.0		2.0	4.0	4.0	4.0	5.0	5.0	4.0	5.0	5.0	1.0	5.0	5.0	5.0	4.0	5.0	5.0	5.0						2.0	4.0	2.0	2.0	4.0	2.0	4.0	4.0	2.0	2.0		2.0	4.0	4.0	4.0				2.0	3.0	5.0	4.0	5.0
6179	Male	1958.0	Public	Coworker	5.0	5.0	4.0	3.0	4.0					5.0	5.0	4.0	4.0		2.0		1.0	2.0	4.0	5.0	4.0	5.0	3.0	3.0	4.0						5.0	4.0	2.0	2.0	5.0	2.0							4.0	3.0	3.0				3.0	3.0	4.0	2.0	
6180	Female	1950.0	Public	Coworker	4.0	3.0	3.0	3.0	3.0	4.0	3.0	3.0		4.0	5.0	3.0	3.0	3.0	3.0	4.0	3.0	3.0	4.0	4.0	4.0	4.0	4.0	5.0	5.0						4.0	3.0	3.0	2.0		4.0	5.0	4.0	4.0	3.0	3.0	3.0	5.0		2.0	3.0	3.0	4.0	4.0	2.0	3.0	3.0	3.0
6181	Female	1970.0	Public	Coworker	5.0	5.0	4.0	5.0	4.0	5.0	4.0	1.0	4.0	5.0	4.0	3.0	4.0	4.0	4.0	4.0	4.0	5.0	5.0	5.0	4.0	5.0	4.0	3.0	5.0						4.0	5.0	2.0	2.0	4.0	5.0	4.0	5.0	2.0	4.0	4.0	5.0	4.0	4.0	2.0	4.0	4.0	3.0	2.0	3.0	4.0	4.0	4.0
6182	Female	1973.0	Public	Coworker	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	2.0	4.0	4.0	4.0	5.0	5.0	5.0	5.0	5.0	4.0	5.0	4.0		5.0						3.0	4.0	2.0	2.0	3.0	3.0	5.0	5.0	5.0	4.0	5.0	4.0	4.0	4.0	2.0	5.0	5.0	4.0	2.0	2.0	5.0	3.0	5.0
6183	Female	1968.0	Public	Coworker																																																					
6184	Female	1973.0	Public	Manager	5.0	5.0	5.0	5.0	4.0	5.0	3.0		4.0	5.0	5.0	3.0	4.0	4.0	5.0	3.0		5.0							5.0						4.0	5.0	4.0	4.0	5.0	5.0	5.0	5.0	4.0	4.0	5.0	4.0	5.0	5.0	4.0	5.0	5.0	5.0	5.0	4.0	5.0	4.0	5.0
6185	Male	1979.0	Public	Coworker	2.0	2.0	2.0	2.0	4.0	3.0	3.0	4.0	4.0	3.0	2.0	4.0	4.0	4.0	3.0	2.0	1.0	4.0	4.0	4.0	4.0	5.0	2.0	3.0	5.0						4.0	4.0	3.0	2.0	4.0	4.0	5.0	5.0	2.0		5.0	4.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	3.0	1.0	4.0	5.0
6186	Female	1957.0	Public	Coworker	5.0	5.0	5.0	4.0		5.0			4.0	5.0	4.0	4.0	4.0	4.0	4.0	3.0	3.0	4.0	5.0	5.0	5.0	5.0	3.0	3.0							5.0	5.0	5.0	4.0	4.0	5.0	5.0	5.0		5.0	5.0	3.0	5.0	5.0					3.0	3.0	3.0	2.0	4.0
6187	Female	1963.0	Public	Coworker																																																					
6188	Female	1977.0	Public	Coworker	4.0	4.0	4.0	4.0	4.0				4.0	5.0	4.0	2.0	3.0	3.0	2.0	2.0	1.0	4.0	5.0	4.0	5.0	5.0	5.0	5.0							5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0									4.0	2.0	4.0
6189	Female	1976.0	Public	Coworker	5.0	4.0	2.0	3.0	2.0	3.0	3.0	3.0	2.0	5.0	5.0	4.0	4.0	4.0	5.0	3.0	2.0	2.0	4.0	5.0	5.0	4.0	3.0		4.0						2.0	2.0	4.0	3.0	4.0	4.0	4.0	4.0	3.0		3.0	3.0	4.0	4.0	4.0	4.0	4.0	4.0	2.0	3.0	2.0	4.0	4.0
